"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",0,823.784502695059,0,3957.80571987204,0,0,1502.8969414266,0,1303.88163965889,0,3788.87116584412
"2",0,0,37.5679857522605,0,2897.88123242753,0,1059.76634059203,1455.45941460245,2365.41451671104,3690.99841565783,882.538430763706
"3",3685.79455817618,1076.81705663428,0,339.071670370987,0,0,967.323815485209,2172.88212359416,1076.38404954618,0,2760.60416786531
"4",0,4158.6993077688,0,0,839.183746050466,741.747774240132,588.67412724146,871.366258625877,0,2834.44833820691,2109.34896184358
"5",872.558428815799,298.459445638032,2258.76623698472,0,0,4155.55437825008,1971.02304915918,557.752356223322,0,118.152474316728,1318.10580295178
"6",1565.24341207749,2814.96044386606,0,0,1211.41926244256,0,841.156597200363,0,0,3005.84942736405,663.600170489291
"7",0,0,3442.81915114999,376.260961547317,1097.38905877087,1089.82422062574,0,0,3849.05864923553,0,0
"8",99.4060829257569,0,2501.26544656286,439.200598076665,3039.5589538537,1166.83983774083,2717.69320025553,0,125.802002514605,0,0
"9",3257.95246774856,0,0,707.640343401335,0,2156.11382682842,98.5953829173748,2660.80568380108,0,0,0
"10",0,285.954382515581,800.248057308132,3338.94178225073,0,0,0,1379.98460813176,546.561832514571,0,0
"11",0,0,0,0,0,0,0,0,0,0,0
