"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",0,2916.85117888494,0,0,4288.45534703032,0,4171.93344358167,0,0,0,0
"2",5140.91138999352,0,0,0,0,3001.51247855222,0,3104.83043475699,0,0,1142.37203320396
"3",1029.43537016315,3431.98876955057,0,0,432.996339551611,0,0,1620.84921988153,179.603131463806,0,5384.00461106164
"4",0,0,31.4929330410536,0,0,1532.72302988772,0,641.797284850948,3905.75391100656,4326.52834109219,1705.17301409905
"5",813.367193781251,0,1748.88431130843,0,0,4775.84452924522,0,911.411773290364,2067.40984342991,0,1233.4545212844
"6",1249.04837032379,0,567.899509426516,1246.2468161553,1903.58212705916,0,2317.6086827307,2817.84380774419,0,0,0
"7",0,3109.83519068259,0,5555.62757310033,0,0,0,0,1189.88927754658,0,0
"8",0,0,1509.06806412208,1257.37865349385,2104.71705278325,0,1236.09130468783,0,1924.44652673408,0,2058.0645201089
"9",1248.19262548212,0,423.706240822714,1099.6680327697,355.681387120815,0,429.421179593408,1.51792445439847,0,5322.92031445348,0
"10",0,0,4759.615819037,0,0,0,1592.07484368382,0,0,0,0
"11",0,0,0,0,0,0,0,0,0,0,0
