"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",0,0,0,0,2811.99859268655,1403.3707181314,2895.5914285771,0,448.314587361348,1528.20281662419,2289.76182611632
"2",0,0,4911.42711637176,0,483.731638272785,1160.38856807477,17.6736362890193,5816.40537749839,0,0,0
"3",2892.6337379933,652.012637490521,0,75.1889438815629,0,0,2546.27188306179,0,2415.93374081524,3295.11107535027,201.725423079574
"4",0,0,0,0,4754.72956598143,5987.29354488219,881.02937607071,0,0,520.416027043113,0
"5",699.705485223439,0,0,0,0,0,1682.67486555153,329.981428035396,0,0,8838.01039352915
"6",0,2839.27989157166,0,502.132339001234,0,0,1718.64837923649,0,736.449967102235,4305.71873652808,0
"7",2245.778554806,2634.20032693694,130.8970251995,1892.6124949423,0,0,0,2951.86363944466,0,0,0
"8",0,0,1881.18776534101,1507.20150508256,1034.97245660442,0,0,0,5666.40439490206,0,0
"9",1525.17567562042,1279.27726433245,0,5181.78579261152,0,701.884224765447,5.23988549086107,0,0,0,187.744861875886
"10",2117.66149610065,2053.90501878636,2117.15497084552,0,0,57.142981831297,0,0,0,0,5.82619515694478
"11",0,0,0,0,0,0,0,0,0,0,0
