"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",0,3545.28001133068,664.615739718664,0,4962.98453282101,0,0,0,0,1735.41253718887,468.947148437582
"2",2486.31572753408,0,2587.68954849368,0,110.272510387015,0,1190.46141864873,1997.20084836578,0,4017.68628307761,0
"3",0,0,0,0,0,6868.1530972476,0,139.551080693973,43.9090055429876,227.753703228597,4799.51055495901
"4",3187.95074874898,0,0,0,889.448003692994,2441.92694043755,0,0,1796.05249372188,294.503082508158,3533.58724486787
"5",1273.95085713342,0,1577.780745661,4253.27507326457,0,0,1707.79994833034,0,1769.49928542654,899.509017391075,68.5572451327096
"6",1910.54288601635,0,0,0,2677.87046685873,0,1306.25997762411,2307.79115471247,0,513.338256456779,1386.42657177128
"7",0,88.7192569470908,3012.25252528057,1096.73835361224,0,0,0,0,5657.64190548952,0,0
"8",0,4378.72825424998,0,1468.88454092444,0,0,2280.90755106105,0,0,1961.24577569456,0
"9",622.194730310953,1218.70507724859,0,1511.05949548107,444.856739785342,0,3261.70055861342,1822.59110325726,0,0,0
"10",0,227.242539341481,1198.32831860387,828.963612236789,0,0,0,2831.11625794908,0,0,1266.03993458953
"11",0,0,0,0,0,0,0,0,0,0,0
