"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31"
"1",0,0,0,423.758883186975,19.6721193086397,0,404.01211012391,0,0,0,1665.52685342392,1264.17339048288,1590.31324899549,0,1714.29284903403,0,0,55.3399382329097,0,0,160.427299431298,0,0,0,1575.93458569141,0,0,0,2565.12148842862,0,680.11182581999
"2",0,0,0,0,0,232.457293918195,0,3854.1167294065,0,1051.25644049922,0,247.936946962248,0,0,0,0,0,844.036009157869,0,0,0,551.840391438174,0,0,0,1101.48611506244,0,0,1947.19268062123,0,0
"3",119.597812945926,0,0,20.1049153109406,0,0,1432.18522674746,1187.38556837356,1735.97429592024,0,0,1223.48542313617,0,0,0,241.760406528261,0,0,0,454.594625063312,0,2113.39017341937,352.991817880623,0,1075.59893769195,0,0,0,613.030233231878,531.000842333156,0
"4",377.646837031668,325.518708851282,895.31985484086,0,170.784536696986,28.3281655964204,0,0,0,539.917757317354,0,0,0,1871.18163794638,1141.38405159334,0,1146.33166843829,0,0,0,0,0,1792.72057573846,771.419388191026,0,2349.07801470207,0,3371.60580365358,0,0,0
"5",0,0,229.2744912397,0,0,0,0,0,0,0,0,0,41.0653303567268,0,1167.73123342857,711.84908788217,0,137.497311073088,0,1886.366295657,0,0,0,0,0,1705.93277515016,0,650.8745326476,2742.23512408277,0,304.968638185811
"6",0,0,592.373051348238,0,0,0,0,627.48899006605,374.377598534294,0,1844.48845006884,0,0,0,0,1122.30667591302,0,0,500.431934122921,0,0,321.800545169513,1315.14662136401,3193.6832675162,1096.50193556172,0,0,0,37.9466146821962,0,0
"7",0,0,0,571.627051026843,0,48.0935883540374,0,355.49182399542,0,647.170812479264,1922.42210916481,0,0,0,0,704.041294700606,0,0,958.717096695883,0,38.5415923932622,1269.59250222098,1411.44426575125,257.547972105095,0,0,389.266662861872,0,0,2329.65004145106,0
"8",0,853.108149654017,1645.88173090145,0,2102.74457772701,0,444.037295981214,0,0,0,299.538231364748,0,0,121.875470924915,0,630.97937255912,886.756645662833,0,62.8297795183141,2220.16065238523,0,168.094790422151,0,0,0,0,0,0,0,0,270.612935753469
"9",0,424.428484403383,174.578236604855,0,0,0,0,0,0,0,0,0,2383.22681871049,239.533814943736,357.775461834704,0,302.886665870894,0,0,0,1106.05687752333,0,921.063535609357,2132.27322347483,1695.8859433143,688.807702214685,153.060313957166,0,0,0,1856.98844155743
"10",0,0,0,0,1474.29171864819,1601.02814248956,3357.89679342703,0,0,0,0,0,0,0,269.998709319966,476.662307017914,0,0,1198.47022659829,60.6080679633903,0,0,34.4906268819734,0,0,0,0,0,0,0,2790.07130745904
"11",2827.12131338085,770.327092724751,0,1212.84037917178,0,372.675918246154,0,0,0,159.180970095108,0,0,0,0,0,0,0,188.332344381114,1321.56635671295,306.852694605385,1758.51594842095,1532.14682525019,0,0,0,0,0,0,30.082520185049,800.72014892263,0
"12",563.28521354392,0,0,1224.64797608027,0,0,357.606354775162,196.022854298872,0,0,73.2921179824058,0,523.878694443407,0,0,0,369.554297605306,1161.05616867937,0,1124.27196020556,2599.30408420772,0,0,0,0,1244.98792961512,0,0,0,0,3030.37169716773
"13",0,0,0,13.2959474070737,0,0,0,0,1005.83246724733,0,0,1315.6321649168,0,1594.82653627309,0,354.627197556544,0,0,403.627473149885,0,0,0,0,0,0,0,0,1188.53332154674,0,1717.80477560135,486.372750096301
"14",0,0,545.416801403015,0,83.1185342505391,0,0,981.019870669388,0,0,0,787.722129643315,0,0,0,0,178.755122254246,143.876063046938,0,61.762009756965,0,0,436.739261342753,653.090720571536,85.5766216821255,119.650228634947,0,311.461218304399,0,0,1952.03384210071
"15",0,0,822.984296171716,281.016906872429,0,1726.31962136364,0,0,580.689037824646,0,709.064215451639,0,377.874792387841,0,0,0,0,0,0,406.199848111468,1682.75065693855,0,0,0,835.462362164971,0,0,0,0,0,4092.9311533787
"16",0,0,0,0,528.771449652946,490.82465535813,0,0,0,0,924.419514377158,0,1339.8248538254,0,0,0,2062.96776872639,0,0,0,106.517348115672,840.935648348432,0,0,505.850230390629,1043.32294901182,0,0,0,37.3266647023431,1530.84161108464
