"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31"
"1",0,202.04884334003,400.175784259851,930.70067155146,0,0,0,0,3072.68442939652,0,0,0,0,0,0,1518.8901614818,230.337084179879,364.309886607756,0,529.484903861987,1085.79034630322,0,115.917631206503,634.594261776338,0,231.544148442776,0,0,1913.04585434987,0,889.160585402042
"2",0,0,229.997617716963,0,0,0,0,0,0,0,0,375.349650536619,0,0,0,0,0,0,239.785981174498,393.260310544923,0,2083.48779197785,0,402.695772529175,667.04963726108,0,0,1999.04792449528,0,2581.81520161084,857.832719218704
"3",360.848217407838,0,0,67.5141347615107,0,232.013711641508,0,0,5.10209293990988,0,1430.59513254525,0,1363.39025148521,0,702.794721721388,0,1973.83090925652,51.5531200104347,0,0,0,0,0,181.25170659441,0,0,0,484.204512389366,395.344246939517,1260.66358104891,2591.99393984093
"4",76.6991129169221,1046.11143955038,0,0,722.949514389443,0,1619.43350608834,213.61097957104,230.450689698835,953.380109296778,0,2961.21290461095,0,266.012285789585,0,0,83.8147915399946,1450.77179685505,0,442.343920668778,0,0,0,2892.74836611907,0,0,0,771.144086295449,0,0,1050.55349720707
"5",0,0,0,0,0,0,0,0,0,0,130.912695516378,0,0,3742.86878405484,0,0,0,0,0,0,0,0,0,0,491.670360156378,0,2931.63678991719,0,0,0,2280.70619005881
"6",0,1828.3120936415,794.720977670392,3639.06934758621,0,0,143.596726111418,630.670479770201,0,0,0,1506.95801919087,0,0,0,0,0,0,0,0,0,0,1425.97063779183,0,0,392.781174765622,0,526.54376470342,0,137.922463115599,0
"7",214.71711587107,0,0,0,995.548624492841,0,0,0,0,0,1368.47062323797,1518.65547744399,1681.10452868597,0,320.807102683913,0,733.789791548528,0,0,2595.82325060096,24.1197094353466,0,721.242729869164,0,2.85501295432206,0,0,0,726.472846376227,0,0
"8",0,210.47751108597,410.593566572336,0,0,0,0,0,0,368.259953485409,2227.21534300783,382.670226674131,0,0,0,0,0,0,1739.32822852151,1402.19692120387,849.461907846898,0,0,359.055323361475,0,585.807379540989,723.510085884145,0,290.471012705599,0,157.572172964484
"9",0,99.1686866101231,0,673.400915233658,0,0,0,0,0,0,2413.43988231599,328.959087202642,0,0,0,0,0,1160.8392639945,0,0,0,0,0,0,1880.236949223,0,0,0,135.515544509664,0,5745.00519092948
"10",2439.02092218399,0,0,927.606873983674,0,452.831089830867,0,0,0,0,303.957692767924,0,907.722386312402,232.315320735781,0,2352.83195568396,0,0,0,269.421957741378,0,0,0,0,0,0,0,580.328837366462,1903.41006143242,894.070801766432,0
"11",737.027642942248,0,117.99974916903,0,0,0,1004.52829269389,129.846029093649,0,0,0,879.548565457806,704.042366850728,615.849994025907,0,0,564.34206212995,0,0,0,0,918.813956628333,415.6267245353,0,0,999.102080075631,0,105.184148812748,0,0,4088.4508996817
"12",1929.47727507668,0,1851.44195945477,0,0,40.0169222522882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,873.617176984237,1088.34220733087,0,0,0,0,1195.16808797002,0,33.5686955404708,0,5456.64702399556
"13",0,1777.92648913888,0,120.358692222399,0,0,0,0,0,22.2341375581194,0,0,0,0,0,0,0,0,0,0,0,1421.84651633375,708.527468265458,0,233.977384696361,0,1068.34149629656,0,741.239995077639,0,1986.10045420592
"14",0,183.62088596274,0,261.122358507053,137.451246672075,0,696.171344515818,0,0,0,0,254.904322188558,31.0321415475742,0,0,0,0,111.528161846716,0,0,2294.64637555643,0,0,0,1131.33605849986,0,0,368.38574829155,870.023780072488,0,0
"15",0,0,0,0,0,0,0,0,0,638.473619010157,0,0,0,0,0,0,0,278.811205565287,0,2327.1110395621,0,1936.86118447517,1354.80026928917,0,0,4213.14607900646,766.089493757172,0,0,0,0
"16",0,873.839907130386,0,340.888028131819,0,0,95.203475961182,0,0,3624.25887752596,0,0,0,684.905048925191,0,0,303.220311571936,0,0,0,291.209854532942,208.963068790704,0,1583.12735872324,0,0,1405.98676230019,0,0,0,0
"17",0,1301.95924863282,0,0,0,0,0,0,0,0,0,0,2352.88882848362,1576.68760035267,1736.0620678202,0,0,637.980382663482,961.054275088333,0,0,474.011738562503,0,0,1616.67833317339,0,0,0,0,0,0
