"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31"
"1",0,0,0,0,0,46.6789397871958,0,538.063638966248,0,0,0,0,1617.0018095846,0,0,0,0,0,0,2628.61671861221,0,0,714.347117221019,195.60386670164,0,2308.74467808578,1268.12759610685,1840.99080231244,0,564.628343727088,395.881081054936
"2",0,0,0,3998.06555521253,0,0,11.1875330749373,0,1933.48394700787,0,0,0,0,38.4949565088533,278.625106917023,0,0,760.469456201116,0,0,577.773578092575,0,0,0,585.63082502086,0,0,351.253955714154,0,0,1295.33769331597
"3",0,449.260671056127,0,0,989.16038654326,3183.09629702474,0,493.445814133536,0,0,84.2905065608874,0,0,498.915768088649,0,452.36535829346,0,0,0,0,1629.24910009446,0,561.287672841221,0,0,134.70388733342,0,0,1160.93192011241,0,1464.39289650065
"4",857.021010141492,0,0,0,0,0,2395.28886381859,0,0,327.794110988013,3497.5283459154,0,444.03450199325,383.232680777747,0,0,0,0,115.292405771366,0,1283.99519411533,0,30.7018027906784,0,588.167985802651,0,2092.49032037516,0,0,0,2765.68977810807
"5",0,321.20134439983,0,0,0,0,0,2136.9547868239,0,1606.75834879938,215.096280876306,0,1051.29623808656,0,0,1860.77395384417,0,355.860749283793,0,1010.79586912762,0,0,498.484204950332,0,0,163.250696578172,0,0,0,357.322346933564,0
"6",0,0,0,0,0,0,0,0,0,0,360.300583867589,0,0,1123.68389779318,554.704717903286,0,1015.10925813155,0,0,64.6069795785389,2291.37670800519,0,1255.81765959254,457.219902618049,1520.34421453091,0,2051.33247679643,0,0,115.906095859607,216.143189670079
"7",0,0,0,0,0,1457.99915454105,0,0,0,0,0,0,1443.1167374289,0,572.197884123988,0,1344.72667435247,939.90351604243,1840.38254270354,0,0,228.318707217758,0,1471.34584055645,87.6903714295001,0,0,0,713.188058807627,0,804.737325996576
"8",0,1221.07115480133,0,0,488.791867804789,0,0,0,0,0,0,184.816914869091,0,0,0,0,0,1996.56749148219,1860.62551010824,0,231.826241571691,1973.06528043752,0,659.485624132003,0,61.614139102287,0,0,0,0,1028.75540854538
"9",0,1783.36393127518,0,0,0,0,1259.68690493198,531.707778360861,0,0,0,0,504.108639402118,0,0,0,0,0,1599.63924975637,0,0,0,0,0,0,867.722963495537,0,1774.22784059213,0,432.959424793099,3683.14878741189
"10",1758.91247662664,0,62.6923207071345,0,1485.29967268382,0,0,0,974.75629555578,0,588.77566843634,0,0,0,0,529.469721246181,284.285112892417,543.874084646245,0,705.255178653464,0,248.139212613492,0,242.638426388971,135.861047057959,0,0,0,0,0,3703.55868229679
