"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
"1",0,0,0,648.70703572456,369.322328091523,0,886.459387226099,344.253854561946,0,370.463088949119,0,933.410950199947,2449.36420093821,672.395721744179,0,1187.12463566074,0,0,0,163.078853843456,2499.46246818478
"2",0,0,832.274228378227,0,0,343.701150613129,1465.5101238463,0,0,407.378664107363,323.304306215946,663.98577391425,0,0,1145.76009781289,0,1019.40800415654,118.22577625958,230.597140745782,55.6591513135033,3721.55141755772
"3",1506.20507697584,0,0,403.416664758092,0,4468.34778491195,980.21682658501,0,2195.61715027052,0,1117.42211213208,2347.07644282473,0,0,685.870982381907,1099.65500166783,349.77531023715,1426.05610228097,0,0,0
"4",0,0,0,0,2108.34747285893,0,182.621045032895,0,340.585683452571,278.951885659353,0,0,0,1103.93317551141,2179.53077530623,0,749.986757891282,0,1152.48528415773,0,0
"5",848.295953786122,0,0,0,0,1810.53377465434,1928.28392184726,336.179792506021,0,0,1461.70600878315,0,385.785780764636,1941.51264690555,386.504590377032,817.557253566346,0,0,199.349365090965,0,0
"6",0,0,1068.00401152632,2002.99977815024,0,0,0,2372.82973108417,0,0,1295.88370028946,0,0,849.346994230537,0,0,0,0,523.211662092904,0,0
"7",610.622688313928,0,197.222780555359,0,0,0,0,90.329225399093,0,2855.95076236455,745.982866713784,0,84.0942083229534,0,199.169252073715,0,1338.36138274369,259.333113414739,4.34331743853414,0,2967.42977026203
"8",1061.73607829323,0,258.864392870725,2810.05447753816,1838.76809250619,0,0,0,0,139.282716512359,0,0,0,1110.01955931093,0,454.651482786985,0,177.499727504419,1093.37046305828,913.124771386953,0
"9",0,653.761058560632,1918.95360666764,0,0,371.218614235208,0,0,0,50.3917481109942,0,0,0,882.642477279619,0,138.427823634885,1395.28810694591,0,0,0,3103.75374155622
"10",0,0,0,0,0,0,903.398714110954,0,0,0,1454.78673230503,0,2250.81509912989,0,690.696464084287,3670.96877465379,0,1123.16256230799,0,74.9415444765746,0
"11",1146.3352205892,3205.63491286916,2090.17165741018,0,820.692048551623,1759.29252334542,0,0,0,0,0,0,396.26336054948,0,0,0,859.174810599683,0,52.6396331649174,0,465.432904836939
"12",10.0033410777793,2338.719024046,0,0,13.639258802797,0,240.003326019931,47.0557669115193,3173.80978919641,0,403.266098122748,0,382.864688968442,0,0,2319.79179571991,505.610312196772,0,86.670600377978,0,897.179958566583
"13",1212.6403118258,0,635.168918952361,0,0,0,139.855065637974,3619.5896079582,0,1201.08412161522,0,0,0,0,0,0,0,0,4147.98871286906,507.506640037273,0
"14",1240.75725867931,0,1103.23682728191,0,90.9277758608935,0,929.950506551104,0,0,1490.91447549503,178.744396649231,0,962.299706459357,0,1803.37495073814,0,0,3704.95298874997,0,0,326.947350859551
"15",0,0,0,1839.22875797318,1360.06491180171,0,312.136058632572,0,1664.32165141204,2894.04456686275,429.18139083616,22.6107420032081,425.846875453038,1125.30248632815,0,0,0,0,999.96256304182,2846.793880382,0
"16",35.6297236431137,0,0,158.728850209282,2459.872551658,0,1596.26500525763,0,1715.02032595996,0,816.309248059893,0,678.72464576757,0,1417.15099382584,0,0,0,660.724376296159,660.248188501877,0
"17",0,0,24.4632361229414,0,0,0,0,1409.8960275935,0,0,0,893.562139953707,299.945915772901,1766.13226670746,0,0,0,1659.13483729283,0,746.741573329631,0
"18",196.800786101595,7.33830004410485,781.398449255841,1102.65471669718,646.666859585744,1150.35283077819,76.3282975267786,0,0,0,783.253396450299,2600.83869062459,0,0,0,0,345.10427226297,0,0,432.095966170391,0
"19",1402.90372872665,0,0,0,0,0,0,1563.7560795131,0,0,0,0,686.961104310648,0,0,0,1621.72256354779,740.152963987903,0,3204.1520402024,0
"20",17.0869297792102,3678.23560929059,446.448082449398,594.209700146227,0,0,0,0,0,0,90.5102973103598,1722.80380692275,226.18299262574,0,1380.45252479735,132.284581871097,1206.45347324919,0,52.893364634672,0,411.325413604487
"21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
