"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
"1",0,24895.4422290753,31588.6357905146,3066.06074360304,571.215944978663,2593.85977857132,2154.948198363,3805.41293684646,2375.97280171835,3475.93450879729,683.36298610853,1464.28984139305,1942.9274172706,484.398728016525,848.273243318281,1641.07752336676,93.8424909845266,1656.92533360376,1933.77777278955,458.266621236058,0
"2",38111.7737431738,0,6315.81228862676,5853.1516678239,15888.1705306165,0,0,2355.55105863559,1477.71899563724,3417.89918427548,1205.33288953302,1692.57388547434,1304.99700263603,2422.37205391559,1077.58894169985,1585.43432366482,0,0,0,2176.23530018245,0
"3",25191.7959867724,2651.56084796736,0,6609.70421961083,7656.47054791034,1139.51428760781,1246.55985569838,1001.23418399389,0,2176.11709076006,648.965431252565,306.164238222784,0,0,0,2430.39796046049,1884.92553421891,0,5530.50918589145,1503.62085033144,0
"4",4228.57265729464,23949.9624248772,1427.24883570369,0,0,0,0,0,0,0,1054.58378756725,3112.00082476426,90.667169462973,143.716013910426,1001.51378698272,140.39072664067,0,0,1568.73204179648,4195.52635212217,0
"5",4341.56359870826,1316.95341170258,3883.51236295599,703.357942713806,0,3362.42449736507,1023.10085250774,811.226061150582,255.861844336714,2223.81498505081,0,1757.55625041825,7148.54991562868,0,0,0,0,129.439262120696,3541.1760436472,213.922009815592,0
"6",318.051721606981,2166.63572009509,0,866.45257048423,0,0,0,4315.64719024121,0,0,0,3573.82620261742,428.47277919712,2063.95823133286,175.793376951715,0,0,0,2499.80716620726,0,0
"7",0,268.578669167396,344.410029122891,3423.50292092514,0,247.182279161519,0,0,0,0,0,563.908157514008,0,64.2427324617149,0,419.121941985616,0,450.294273591167,0,917.032315334458,0
"8",4075.59033130617,6238.20502560859,115.766330868523,1571.86063748932,1151.54607785271,0,1161.67369354389,0,1862.1921832349,0,1274.59611095824,698.396587195889,0,0,1397.8680167257,0,0,0,0,0,0
"9",2593.56018503979,1921.38515877184,0,0,2183.97500946859,1155.85542472677,0,473.262761594329,0,0,430.745951508192,0,210.5390172966,0,0,0,0,0,0,1664.70400145452,0
"10",477.463622427729,3304.30915119202,405.908767682916,4211.36108358427,0,0,0,0,404.948756642893,0,0,19.1117811074905,704.714329954719,832.278324718798,0,0,2436.4800404288,909.516543871682,449.769047542054,2386.1813253359,0
"11",440.447600460822,1985.82717414882,0,654.750282505142,0,0,309.009848376832,1154.24635025036,985.463733170415,0,0,0,0,0,0,353.241757981257,0,212.986976407713,364.827509719682,0,0
"12",1709.12805107605,8045.13773697988,1436.37210844153,218.650016703008,0,0,0,0,452.704282555745,1463.64145889256,0,0,117.184919466069,709.162048168885,0,154.698333615246,0,625.121460129858,0,0,0
"13",0,0,5625.75948881915,1930.02222778316,0,508.992424143487,0,0,110.51806112355,1461.06444085413,0,0,0,0,415.994009275408,1172.2102191341,855.245621004669,1274.55174259166,2119.12495583487,0,0
"14",0,3880.61041767213,327.812960201673,767.249061082158,0,0,0,734.550389814523,0,671.389612496983,0,971.230684186263,0,0,998.046464356917,0,1054.17552007043,627.08137928508,0,232.760782463472,0
"15",0,767.979002012145,0,0,171.413552685381,1634.0813772599,0,1182.5588445847,2260.55563239827,952.568377467924,0,0,1909.61842714088,934.270235804465,0,0,0,0,0,0,0
"16",626.736639357808,0,64.686804652878,2582.45691169151,1004.06627755043,0,895.136896777292,0,0,118.994939993729,0,0,771.556739732391,283.268173146654,1686.37017031681,0,0,0,0,0,0
"17",1427.08712301908,1774.72330100203,31.3529036438645,2973.69361752205,0,175.82695387003,0,0,438.034132075751,144.21472506312,0,502.214495110057,469.133580293735,0,0,0,0,0,0,0,0
"18",0,193.994627698651,698.112390786506,2144.34916940828,0,0,1.38259173335096,638.10962539508,0,261.055213006153,0,96.0606535883653,0,608.798834568278,0,0,0,0,1235.25914961881,0,0
"19",0,1728.17582584686,3122.49924389422,2850.58581780232,0,4615.25983189558,0,981.917078311424,0,0,559.286977031624,0,0,1560.2399242329,1729.32185302141,0,1737.06110664035,0,0,848.829661253418,0
"20",2257.74580317966,2083.5449410461,3790.05048928176,0,1720.49646074342,676.213292222479,0,2126.82192953062,0,0,546.910336207555,0,759.269604821338,0,427.004966982931,0,0,0,0,0,0
"21",0,29.3665183813778,0,398.705784637682,262.420858284937,0,0,136.950458278863,0,182.43668284971,0,0,0,0,0,0,0,0,557.085158716439,0,0
