"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
"1",0,39805.045226504,8280.86470372812,7045.49359315817,3054.2500902173,0,1415.56805653598,0,2881.68042267402,91.2173267623506,267.527570180698,4849.79973083634,2868.72038532121,295.535660441882,213.930872049981,1448.0924590465,0,616.508675432015,6334.46267675079,6265.92744091103,0
"2",34448.254743462,0,14143.7454476084,10747.8464380413,1941.27820585929,2963.07884934981,0,6015.70084716622,0,4160.95264864497,894.413940976433,1436.68957118407,1299.66205856912,198.87256255683,0,0,1533.5211066776,835.458989016633,2822.24738491353,1442.88907186987,0
"3",13683.145856339,24951.0808140854,0,0,2632.20172486817,1648.57971601223,903.011792031541,0,1011.26160273435,7797.20212586955,233.771174083408,2234.93848909125,1043.71210904799,744.06867598402,240.98021087542,897.187129573443,1218.56048358076,48.2190125372836,494.120191663997,195.499112322533,0
"4",6023.91691563403,2015.75010817287,7482.35923184474,0,3492.34594592106,2157.25565341716,0,1646.61576954673,1637.32297382823,989.451621307527,565.465973658743,638.521347068108,5851.49571755397,926.450884879516,3179.41849210775,1187.82194751535,0,348.585138437931,2770.13690022968,0,0
"5",6783.7833564556,8684.57432340407,4670.00050594727,7469.99596537212,0,954.226228983405,0,0,0,0,0,0,37.5616050928563,195.421690190982,453.530139868989,1463.36522280752,0,0,0,0,0
"6",430.801950919444,1567.19730415908,640.200352807281,3692.47794115534,1630.44793025225,0,1678.65896255315,658.648529398207,1454.26247037382,889.271973202523,235.536566075563,427.21456781495,1062.06987697707,113.213671577344,510.179854420751,168.507654719446,0,0,175.597180731091,1074.3581715967,0
"7",940.270447960679,810.900613033694,2488.79680019901,767.132024007679,135.54588056949,0,0,86.0075589434193,0,0,0,428.365058360729,2.55404953018844,0,323.150189077386,70.4696329680042,615.646378941634,0,0,29.4346856719646,0
"8",4763.07302434959,0,1330.08430366351,1435.47214829932,5814.98993177467,0,859.179523800407,0,0,0,250.97569508248,3.78407604637624,715.776201700263,2258.63377231577,380.078144633663,0,10.0542418741205,1411.38791108962,314.206020153492,0,0
"9",1116.72020265579,2251.59294189201,652.111321279751,2590.44974232888,350.790393114027,0,0,239.094238347578,0,967.792133088184,0,209.708157482566,0,542.016427194851,987.179656241305,433.04883786112,61.102220638878,0,198.297393938384,34.1238437973835,0
"10",6508.68214113679,1140.43384004223,0,958.238366519456,1424.55318477692,0,465.819671518096,0,1430.27495583164,0,0,0,1537.4098802873,454.127806650996,594.622704948056,18.5779076959215,1948.99826427528,0,60.3040508067482,0,0
"11",386.99833667401,198.036132455618,65.5158033453254,743.507869218645,196.514215163263,0,0,0,38.1777887538258,419.701264756971,0,1722.82935981083,745.153407583107,0,0,0,897.673411257869,0,604.594834441044,442.098809560536,0
"12",2456.62728442794,0,688.214271380656,0,3641.58389439933,689.147595768317,136.30078786175,3315.87625156478,1656.61998617882,0,23.4570371906303,0,0,404.204718097403,0,813.931025276729,0,0,619.25582231211,486.581741569984,0
"13",1571.52403300915,66.9453742250444,3437.62549109434,1189.61752172119,524.763317235012,1392.96286323114,0,3277.4460703923,0,0,674.983647406909,1396.2798532247,0,1929.77918518412,0,11.555833840252,0,0,0,0,0
"14",153.138511415095,977.349787951975,1601.03708120665,843.553091489855,301.644963670548,719.026109217052,0,492.073508351289,242.210339697717,0,0,657.635910810079,0,0,0,0,135.133334619213,0,4142.10463320014,0,0
"15",998.318916408599,915.415588426501,536.738142882607,0,52.4062052917292,2834.1407446944,281.279144900065,368.634184441187,0,354.634860643312,1522.20247282246,0,0,0,0,440.488088620915,0,101.469532017205,420.975460935981,986.34210726863,0
"16",0,0,1469.27123477512,0,2039.29757731687,156.990122966625,649.234201759234,722.087802375017,0,0,0,280.387859322241,400.204319131385,437.640262714753,1555.53744894879,0,322.622723909479,0,0,0,0
"17",463.081238154867,170.893502348493,772.268134192513,2122.77602587754,0,0,0,0,0,156.657410462691,1458.98581994905,0,0,0,0,131.077030099563,0,595.361408813279,434.829354672497,1630.35090702953,0
"18",1260.06218972618,1827.30811247793,0,0,0,132.110355573938,229.083495717805,0,0,416.326476592061,276.464572740545,0,0,923.317036150886,0,812.450016824096,0,0,0,0,0
"19",2200.42947336125,1546.99473108315,6313.08330444797,0,0,943.40932188655,7.53105071669586,2655.10073088913,272.159882821343,0,0,454.614201399049,293.311292107211,683.422946337716,1295.66050335548,0,876.352020222688,630.065965976291,0,1561.04189532595,0
"20",1610.68844133534,272.873782978653,4147.56275509151,1219.35394818089,3377.16179965997,1304.63112594517,0,0,0,305.923378178179,0,0,0,0,0,0,442.066127350158,1298.8603382813,408.936127014752,0,0
"21",0,0,458.461909702168,0,0,213.651459778526,166.145249605849,240.203377212197,0,0,0,16.5654191408763,0,0,23.5066131040478,0,0,0,0,448.431432605375,0
