"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",0,81225.1665837431,3543.01131276527,20532.2970006367,16389.343811534,19146.088721944,14260.8099048661,5791.18891356296,3955.85681788834,25279.5787759468,371.853614086087
"2",79434.3885822702,0,0,0,3994.4157541498,0,0,0,0,0,133.674130837742
"3",42741.3336020843,0,0,0,0,0,986.824769880589,0,0,0,0
"4",0,0,0,0,0,11734.4192003209,0,0,17288.0057144997,0,0
"5",35427.2440629203,0,661.581475371361,0,0,0,0,0,0,2280.74597667088,0
"6",13823.5488428747,0,16844.8577141515,0,0,0,0,0,0,0,0
"7",0,0,8162.5983448282,0,8333.28384127016,0,0,5253.97352545391,0,0,0
"8",0,2392.50993138962,0,2147.66430288144,0,0,6595.3305760877,0,0,1033.03699995608,0
"9",0,0,14364.9265618257,0,10029.4435045965,0,0,980.356774622475,0,0,0
"10",17556.8991016047,0,0,6423.22187238517,0,0,0,0,4009.67991041795,0,354.634130588444
"11",0,0,0,0,0,0,0,0,0,0,0
