"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",0,40820.0485726515,7130.13210845113,27217.1634775457,37632.818663317,23520.2771290976,10345.2762444852,4363.56709444334,17119.9342530452,22195.3734239754,150.6044899597
"2",72971.7961216612,0,8476.83197823919,0,0,0,2113.85036735658,0,0,0,0
"3",36650.1299490289,0,0,0,0,0,0,2595.20242135945,0,4482.82600157659,0
"4",2763.55465783091,26258.87025699,0,0,0,0,0,0,0,0,0
"5",27293.0074133303,0,8865.27236800117,0,0,0,0,0,2019.89048811633,0,191.401245514998
"6",16417.9959126271,8442.8807867255,3461.70137103449,0,0,0,2345.82848663891,0,0,0,0
"7",3283.08273303164,0,2801.94302583801,0,0,7360.23079316756,0,5066.74969783654,3237.84946167836,0,0
"8",3828.97128677559,4509.68903877049,0,0,0,0,1287.45991732457,0,2542.42156744404,0,0
"9",6434.78262881562,3586.18785999473,12841.0945573781,597.499467835304,0,0,0,0,0,1915.16232702124,0
"10",19340.0934886523,0,0,1288.52023052188,1113.66824823357,0,5750.55023502916,0,333.446672522292,0,518.156140037575
"11",0,0,0,0,0,0,0,0,0,0,0
