"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",0,62161.8801651929,43301.6616610112,14179.5589923833,20772.2427396185,0,10472.3980432502,0,21669.5369759946,17937.9168795232,0
"2",79893.7923709337,0,84.680629512216,0,0,0,0,0,3584.00546681138,0,0
"3",14691.2121564655,18248.5935040803,0,0,0,0,0,10788.352711419,0,0,0
"4",24578.0555667405,3207.20284585994,0,0,0,0,0,1237.16650222027,0,0,0
"5",38369.5715149625,0,0,0,0,0,0,0,0,0,0
"6",14572.5121776418,0,0,6581.75651357343,9514.13786581086,0,0,0,0,0,0
"7",8479.74626297502,0,0,4810.00314245624,8460.10630612099,0,0,0,0,0,0
"8",8057.36884144601,0,0,2341.55011366345,0,0,909.460979693104,0,0,0,860.161875512273
"9",341.155300588674,0,190.633118418615,1190.3144138269,0,2536.07290726871,10461.1062278912,0,0,10655.4448730506,0
"10",0,0,0,0,0,28344.4350149962,0,0,0,0,0
"11",0,0,0,0,0,0,0,0,0,0,0
