"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",0,65421.5121305949,31650.6429211774,14774.1450474766,0,28916.2949548315,6125.84266512041,1409.73050589146,18047.0163175028,24150.0109143759,0
"2",65005.1201824632,0,0,0,10224.4936657485,1964.21296743375,0,2369.71079494022,0,3998.94085667054,0
"3",40003.0619124621,2718.19996105431,0,0,1006.89649844837,0,0,0,0,0,0
"4",23509.2571228126,0,0,0,5513.16779200827,0,0,0,0,0,0
"5",16433.5648433041,11786.9354269054,0,0,0,0,4523.70314936339,4305.07373239797,1320.29436299226,0,0
"6",4028.2084570978,0,0,0,14176.3395065949,0,8522.8544129242,3941.00418040955,0,0,0
"7",13534.0177381776,2493.83919402222,2046.02998111373,0,3675.96879823833,0,0,0,0,0,0
"8",0,0,0,0,3844.3963200559,0,1993.50374642101,0,5886.23176231102,444.40998152693,0
"9",0,0,9880.30250665034,14329.0381284263,305.224330455655,0,0,0,0,0,860.161875512275
"10",26470.1839354356,1197.18980255484,0,0,0,0,677.061277005792,0,0,0,0
"11",0,0,0,0,0,0,0,0,0,0,0
