"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",0,82888.9781876216,25424.9715963707,12610.8170419253,27671.8229525678,1604.21174661053,18528.3269465446,3579.57929407068,2348.51647227493,15837.9712189867,0
"2",79116.0560276383,0,4446.42243961793,0,0,0,0,0,0,0,0
"3",28198.8877352516,0,0,0,0,0,0,501.622354054652,15027.6482826588,0,0
"4",16922.0774072956,0,5724.0627001744,0,1545.28891941594,606.146786450123,0,0,4224.84910148481,0,0
"5",21147.2267005689,0,0,4698.42821031928,0,12523.9166040747,0,0,0,0,0
"6",2974.14726004091,0,0,11261.3778110124,5516.82221737273,0,1621.83978703987,7944.31756551399,1349.90191604589,0,0
"7",0,0,7981.51867277895,0,4012.55282219408,0,0,0,2302.62667034185,6966.22810515421,486.929441082933
"8",3251.56419452046,0,0,0,0,3384.52503832179,1692.79851725003,0,0,3839.65406022235,0
"9",20559.1109874323,0,0,0,0,2492.87505097327,0,0,0,1949.50836821015,373.232434429338
"10",16814.3438790047,728.698327511323,0,532.560112645901,0,10268.8326958348,0,0,0,0,0
"11",0,0,0,0,0,0,0,0,0,0,0
