"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",0,48339.3386960142,43576.9754089419,20980.0063396704,30666.9770912872,15567.9540712261,3110.57553984146,1212.71248957159,22375.4957702431,3804.99817466342,860.161875512274
"2",74142.4261980571,0,0,5726.0312204398,908.34224700804,0,2785.67880175244,0,0,0,0
"3",32412.9420890466,1133.43983704425,0,0,3512.64681564032,4094.02130840875,0,440.514882324624,2134.59343950033,0,0
"4",16531.526348147,1371.95933149637,0,0,0,0,0,0,0,11118.9392351774,0
"5",14081.9716855291,15392.5706294598,0,0,0,0,2021.37239976295,0,0,6873.65680021093,0
"6",15814.0838348009,4108.38832988117,0,2397.14561579262,0,0,0,8348.78877655099,0,0,0
"7",9563.10018289711,0,0,0,0,9419.79923040007,0,2023.5030651921,743.453233062807,0,0
"8",1794.91856523545,200.359218806938,0,0,0,1798.73331223062,8374.53071404184,0,0,0,0
"9",251.240594086803,12776.9109090016,0,0,0,0,5550.80779543573,0,0,6795.76754252138,0
"10",24391.2046939543,294.7095634279,0,0,3658.5207576147,0,0,0,0,0,0
"11",0,0,0,0,0,0,0,0,0,0,0
