"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",0,77944.3845527747,43007.9998225317,11824.0182362974,1679.22507963503,7107.14472057687,194.85934965923,12025.5192136393,14794.3382950948,21057.5443112512,860.161875512275
"2",44902.7160572983,0,568.975586410053,8864.18170453146,0,15821.7909513632,9740.61963142279,0,3664.19453623118,0,0
"3",42700.0272114714,0,0,0,1028.13116049316,0,0,0,0,0,0
"4",0,3036.05366078507,0,0,21911.2451343569,4075.12611967886,0,0,0,0,0
"5",23469.9895613198,0,0,0,0,1850.33748534293,7791.62207641965,0,5257.62239188091,0,0
"6",16117.218451681,1081.76292971477,0,8414.98323507422,5054.44194055625,0,0,0,0,0,0
"7",18918.9034224659,1555.47537185821,0,0,1275.47691722811,0,0,0,0,0,0
"8",0,0,0,0,7797.9666792806,0,2833.18791143514,0,1537.3872195991,0,0
"9",14530.1244725214,0,0,0,0,2026.10864530321,1282.67628189768,0,0,7535.81744132242,0
"10",28344.4350149964,0,0,0,0,0,0,0,0,0,0
"11",0,0,0,0,0,0,0,0,0,0,0
