"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",0,69432.3331041032,34112.4708620141,12202.2864457686,24246.30368195,8591.27846209891,11088.6496571287,3784.71980654895,0,27037.15343736,0
"2",83562.4784672573,0,0,0,0,0,0,0,0,0,0
"3",33232.2949185012,0,0,0,0,3367.423775572,0,5572.23136267867,0,1556.20831521308,0
"4",24194.1573986156,4318.78505807093,0,0,0,0,0,0,509.482458134442,0,0
"5",5006.69966087199,7811.63826181961,0,0,0,13017.2483017947,3596.97380019435,0,8326.68812479117,0,610.323365490847
"6",14091.5995347528,0,0,0,8659.90399939707,0,4998.49646844287,2668.56804441167,0,0,249.838510021426
"7",4239.46762699638,0,9464.50454692815,0,0,4627.75105309843,0,0,3418.13248452916,0,0
"8",6056.53154321917,0,0,0,2676.35861232591,1276.80632970124,2158.84532506846,0,0,0,0
"9",8473.83011091081,0,0,16900.8967301343,0,0,0,0,0,0,0
"10",10126.3549306286,2054.92009113935,0,0,3163.92061787747,0,0,0,12999.2393753514,0,0
"11",0,0,0,0,0,0,0,0,0,0,0
