"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",0,67776.0380232246,17478.4249700788,7456.86154732647,31794.0001328912,21516.2778940261,11078.6955513246,1855.70682303043,18375.794636506,13163.3958785639,0
"2",83562.4784672566,0,0,0,0,0,0,0,0,0,0
"3",21811.9155000755,0,0,7243.67300208547,0,0,7368.5861313962,5882.6039895417,1421.37974886611,0,0
"4",0,5911.39871364527,5105.77797550166,0,0,0,0,0,5456.36805743373,12548.8801682401,0
"5",28842.2039225167,0,0,0,0,3250.59831856307,3395.68356811359,0,0,2881.08570576953,0
"6",22855.7579028542,0,0,0,6952.48677865929,0,0,0,0,0,860.161875512274
"7",0,0,17021.4079233945,0,0,4728.44778815758,0,0,0,0,0
"8",12168.5418103147,0,0,0,0,0,0,0,0,0,0
"9",10653.3363663156,2523.4468943789,3971.36453996705,3939.37063931622,0,0,0,4287.20840106724,0,0,0
"10",9089.18022242023,7406.79288388365,0,10463.2779871748,0,1385.18392151822,0,0,0,0,0
"11",0,0,0,0,0,0,0,0,0,0,0
