"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",0,13491.7227977291,43351.5247675631,18351.0371510331,36850.9342022605,24083.05412101,6577.99670453427,8256.2147083764,17530.2308873464,22002.4801171189,0
"2",81523.4691810189,0,0,0,0,0,1378.59488890341,0,660.414397334768,0,0
"3",34864.5827153635,6070.51101127489,0,0,0,0,0,0,2793.0646453259,0,0
"4",5264.91874658314,13397.3200275199,0,0,0,0,0,3769.30450526278,0,6590.88163545494,0
"5",30116.6057899879,6156.23245516557,225.450641378391,0,0,0,0,0,1871.28262843119,0,0
"6",0,9227.75370258698,0,10752.14602487,1895.55270928924,0,6394.40423591239,0,2398.54988436741,0,0
"7",5199.28231876493,16550.5733927871,0,0,0,0,0,0,0,0,0
"8",10914.0902194847,1254.45159083023,0,0,0,0,0,0,0,0,0
"9",17882.7574195602,0,0,0,0,0,7491.9694214844,0,0,0,0
"10",3217.70780098994,17469.1115372387,0,0,0,6797.45380125529,0,0,0,0,860.161875512275
"11",0,0,0,0,0,0,0,0,0,0,0
