"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",0,54765.7453756721,27678.4296964247,7950.50014437674,23067.9832150529,10933.2041410069,12379.4877223956,11035.8241553943,18214.8585801375,23609.0005509993,860.161875512276
"2",70969.2807707211,0,0,12593.1976965357,0,0,0,0,0,0,0
"3",22731.8104842678,13473.9163293468,0,0,0,7522.43155834985,0,0,0,0,0
"4",5223.91685400111,0,8417.20538282528,0,0,9072.92413397802,0,748.629321940118,5559.74922207626,0,0
"5",20566.0704239769,14835.3592756355,0,631.165447451716,0,0,1443.40706147254,0,622.580342552435,270.988963874092,0
"6",29812.0522589866,0,0,0,0,0,0,0,856.354298039628,0,0
"7",15629.5315417692,0,0,362.421072448017,0,1044.5308596346,0,0,0,4713.37223770029,0
"8",11625.8862758361,542.655534478801,0,0,0,0,0,0,0,0,0
"9",0,0,7481.34032969148,7565.89881509091,0,2307.41722929579,8020.07046696636,0,0,0,0
"10",12424.8655821945,0,0,0,15678.503696497,0,0,241.065736304852,0,0,0
"11",0,0,0,0,0,0,0,0,0,0,0
