"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",0,65647.3811397339,32567.0870364993,0,18401.7670783495,30168.2801237374,17906.670931681,0,16536.7925513938,9267.21659557821,0
"2",69082.3931827862,0,10765.4845265976,0,1103.52642249262,0,0,0,0,1750.91245986736,860.161875512272
"3",12103.4797972415,5678.771957337,0,5143.03050626614,6523.92935869626,0,0,0,819.122635980475,13459.8241164436,0
"4",23790.7822911089,0,0,0,2225.55273227398,0,927.533825957437,971.723098235989,0,1106.83296724463,0
"5",34648.583223239,0,0,0,0,712.227798527849,3008.760493196,0,0,0,0
"6",22334.8461285779,2685.21212931894,244.40384584516,5175.44095288536,228.503500398446,0,0,0,0,0,0
"7",0,7055.02516897296,0,0,6797.20328714723,0,0,0,7897.62725543179,0,0
"8",0,1511.0565213131,0,8570.83750271747,0,0,0,0,0,2086.64778628404,0
"9",20987.0061302695,0,0,1819.7382455841,1646.05463803572,0,0,0,0,921.927827155606,0
"10",6036.32343852943,1040.2295984574,0,8394.13596844989,1819.94989415674,0,0,11053.7961154034,0,0,0
"11",0,0,0,0,0,0,0,0,0,0,0
