"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",0,45008.0425231854,42643.9341020875,16428.8365103349,22913.6789085473,12378.4381962799,8744.09949028689,5643.0827939413,25253.5424428059,10898.1394984774,583.400991025617
"2",55483.9053753061,0,933.04130685407,0,9113.04611868745,6638.99709520785,4194.96896735178,0,0,7198.5196038496,0
"3",17242.8198112945,3314.28924485509,0,12674.3466655683,0,0,0,0,0,10496.7026502467,0
"4",16406.0062395686,0,0,0,0,4622.0267252919,7717.63106547355,0,0,0,276.760884486658
"5",26826.0196588052,3116.24022295036,0,0,0,7241.04590548535,1186.26572772235,0,0,0,0
"6",30086.6267504857,0,0,0,0,0,0,581.779806540544,0,0,0
"7",21499.3522163035,250.503495248689,0,0,0,0,0,0,0,0,0
"8",4527.05298559817,921.726940401506,0,0,6719.76188431524,0,0,0,0,0,0
"9",11284.0049635688,8290.0652643185,0,0,0,0,0,5800.65661315743,0,0,0
"10",5627.62619082322,22716.8088241731,0,0,0,0,0,0,0,0,0
"11",0,0,0,0,0,0,0,0,0,0,0
