"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",0,53995.926939864,38417.7535611977,10521.7780446994,28971.1913362033,4140.11008716734,10236.4018244145,489.00239470116,17441.1531535225,25707.1848614183,574.693253784411
"2",68285.818750658,0,5159.22184774428,2527.65334549945,0,0,0,0,7589.78452335452,0,0
"3",31385.899641868,0,0,2045.93985392422,0,0,0,8291.47655462798,222.604765929205,1782.23755561565,0
"4",5217.12116184086,0,0,0,0,21371.9508595413,0,2358.60315177051,0,0,74.7497416682709
"5",16282.4316107868,11508.2086971557,0,5406.96877083038,0,4961.24355613031,0,0,0,0,210.718880059589
"6",14437.3298226015,0,0,0,9775.29557534732,0,6455.78115907702,0,0,0,0
"7",6877.93182348303,12079.296598114,0,2385.42387052877,0,407.203419426308,0,0,0,0,0
"8",5030.35819477609,6034.24427999925,0,0,0,0,0,0,0,1103.93933553932,0
"9",20223.9445737022,0,0,0,0,0,5150.78226734293,0,0,0,0
"10",21242.5786120365,0,0,6215.41929042069,0,0,0,886.437112539631,0,0,0
"11",0,0,0,0,0,0,0,0,0,0,0
