"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",0,62052.9398636283,23735.6745450818,15564.5197156544,16101.1059532087,28022.2254430241,7431.07670669674,12025.5192136393,10241.0388812018,15321.0951348371,0
"2",71292.4761006528,0,0,0,5099.89509823019,0,7170.10726837369,0,0,0,0
"3",31831.8559678488,8329.24587791658,0,0,2469.39894329015,0,0,0,0,1097.65758290951,0
"4",22906.4305928716,186.700899815241,5929.29342213389,0,0,0,0,0,0,0,0
"5",29630.3286018412,1794.14846443774,0,2001.62294719994,0,381.173243125218,4562.2982583587,0,0,0,0
"6",0,0,0,0,13973.5019890368,0,2679.48301740524,0,4920.1771175517,9095.24443303201,0
"7",3807.91735758447,11254.6414093349,0,2500.21773760186,0,1107.71460523599,0,0,0,3079.3646017949,0
"8",3340.82567952887,0,3829.63594437129,3110.9098069902,0,1027.00850391206,0,0,0,0,860.161875512274
"9",14949.9692167225,0,10082.371497355,0,0,342.386126967588,0,0,0,0,0
"10",11223.6106747034,0,0,5925.91296845667,1102.58492778449,0,0,0,10092.3264440524,0,0
"11",0,0,0,0,0,0,0,0,0,0,0
