"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",0,78865.937647575,13592.8060808525,12633.3745524972,38746.4869115501,5901.84047244186,4828.59030177698,0,22633.1586914487,12432.8389233177,860.161875512274
"2",59051.0414451202,0,0,0,0,0,9492.05976713705,4556.26899136608,988.297818171833,9474.81044546178,0
"3",38716.5688930024,0,0,3919.71365539108,0,0,0,489.258654526725,602.617169044309,0,0
"4",22211.6505062746,0,0,0,0,0,0,6371.95514957381,0,438.819258972355,0
"5",1601.45601080765,4405.88337721919,17173.491466501,4329.6204891369,0,10577.4291929652,0,0,281.690978333347,0,0
"6",13367.9381952033,0,8610.67953966654,8220.47447887792,0,0,0,0,469.314343278442,0,0
"7",7002.76196435592,345.85549033842,0,0,0,14401.2382568579,0,0,0,0,0
"8",0,0,0,0,0,0,5643.18524296381,0,278.463442529333,6246.89312482175,0
"9",20566.6921009502,0,4199.99832192172,0,0,0,0,608.036418172705,0,0,0
"10",26465.3050760397,0,0,0,0,0,1879.12993895666,0,0,0,0
"11",0,0,0,0,0,0,0,0,0,0,0
