"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
"1",0,43279.6562755684,17473.6466412868,0,9040.24073967193,4039.25586593583,647.806846988336,955.566395264502,0,0,255.974860794922,48.5522825322603,4004.43299690651,0,475.32694048123,0,631.891342164457,67.928654202586,458.989436023403,0,0
"2",30753.7109632747,0,8655.67204325047,16715.2485970127,20134.2119723059,0,570.545599668688,0,474.421126748402,2440.04488020854,668.985913280825,267.359318497758,0,327.761061108072,2482.35104384752,7094.83401199469,0,1549.03209576327,503.2800037342,496.273427717669,0
"3",0,21775.2354809951,0,4342.38428823733,4060.40602481929,5344.34000920152,2360.36608149368,0,8663.50793453281,947.812757651702,0,0,1823.26583912984,1299.82371180186,1730.35458453491,418.644854447933,1152.45387404852,4532.11714327348,0,0,0
"4",1177.41910895363,11628.4866706655,17187.3963223462,0,2831.54969932003,391.573431212723,421.553044499142,2510.74239670063,1388.68286669301,0,1494.02298827638,132.981808459388,3068.56696953334,33.5799795553695,746.871088976954,1353.47415349543,4293.67084995722,1030.16205943699,938.788786286278,34.8660886673275,0
"5",27120.2336730404,5103.18993003727,368.495953901657,6568.47668120484,0,0,4236.08176812079,0,1025.76369542852,0,0,0,1365.14175405722,4442.46533858192,1048.94944147085,0,458.980511695212,1703.37975133645,1415.97596811396,5198.74206839627,0
"6",0,0,0,6423.74701372835,3972.76795485989,0,0,153.598651226116,1885.38373629597,0,0,1948.85340074755,0,1619.56245873023,0,0,425.520656589007,0,2315.34785650586,125.086754239062,0
"7",337.110783073941,893.863713499047,3734.14960400636,0,1694.38174447616,876.33186942405,0,0,0,309.818088792128,117.087251112356,743.513440456831,0,0,1638.47588191434,876.652935398806,63.8095808186047,0,575.898963601376,279.146648410459,0
"8",0,467.41837644732,118.312779865163,0,276.290344387351,0,0,0,1978.19388599299,0,0,0,1076.71725969956,0,0,1002.67761086898,0,857.713498342433,298.575947401916,0,0
"9",4234.01950375462,0,0,3872.01225478363,2163.4081743447,152.980557992213,189.749241035955,619.63130555517,0,3254.61988388828,0,0,0,0,549.890184581221,498.854341591977,224.524726353974,1300.08140655726,210.164981998695,112.286242198228,0
"10",209.40957826603,1075.5246456557,894.605473156574,998.210151996413,2044.03436026128,1062.54446833297,0,945.264335728504,0,0,0,0,0,0,233.320070870446,789.272299590729,0,0,560.374438612372,164.722837224232,0
"11",272.741217593725,0,0,544.200425037552,1202.87189269028,935.574282175333,942.195697271479,0,0,94.3821414237778,0,0,0,0,0,0,440.503557558548,105.044204088002,0,585.836628153901,0
"12",126.596389120888,202.25534886091,1869.54538891651,309.897932846677,0,0,655.596431723202,0,80.0300694452835,0,1028.69020736156,0,0,0,0,0,0,1034.32038457031,0,0,0
"13",0,2231.36630908318,2299.22536401886,0,4254.20442640267,0,474.717111998297,0,0,154.665169543569,0,0,0,60.7500955661121,0,0,0,2705.32312097014,133.177034716105,1573.98652687384,0
"14",1113.31752113905,2753.37868605562,0,0,0,1432.80574601569,173.195350343025,0,0,0,0,0,478.118173012055,0,0,0,63.320015690399,0,0,2131.66070333159,0
"15",1353.40746988163,100.866713072509,541.215784530481,2241.15953266296,585.507920651938,5.39947191348512,0,0,0,662.454410980303,266.985783001429,1368.65206811148,340.199555410584,0,0,2270.61315412672,0,596.431672274184,0,0,0
"16",2232.29231513418,4649.8695501097,0,365.955343630591,5368.48443550942,719.207815854192,0,0,911.68626134724,0,0,477.428179255365,0,0,0,0,0,1152.17862588745,0,0,0
"17",0,0,1218.1243450598,1881.84204780348,1715.23608404409,3333.30179702808,317.570082327407,69.2567433315447,0,73.6306038746502,371.788119558681,0,0,0,0,0,0,0,141.590620908993,0,0
"18",10787.3984941838,1943.40500358667,1554.19928462353,0,0,0,362.33427857558,0,0,0,855.377390391427,262.229862113835,1605.94961565796,110.748892319192,168.042872266546,0,172.175946773352,0,189.260465134504,38.2881190864954,0
"19",20.7899595831302,0,970.139686115965,2491.92849484843,594.049255629878,0,275.290201359228,0,1113.73916860333,1089.8184867026,0,0,76.9996947055651,0,0,0,0,915.345974953134,0,0,0
"20",1776.06444875975,0,351.096660803303,2869.71407069925,0,645.784417283543,0,692.061145961822,0,0,0,0,104.499371027434,0,755.544764798796,1800.26375776532,1182.75827494302,459.407645293256,0,0,0
"21",136.966611479448,0,0,985.421348493151,23.2109612738338,67.2381321873806,480.908071831911,47.5276772877422,0,0,0,0,82.7643419295228,0.661710214496395,297.685002218885,0,0,213.671397926473,0,0,0
