"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31"
"1",0,0,0,380.588037105857,0,0,24.1031443636685,496.384017220283,0,0,453.98590825204,1268.74777931452,176.696147565352,0,601.506316473385,1266.12863548848,137.340814414804,0,372.067539713752,0,0,0,0,0,173.919277280317,0,179.80190181783,487.230372996587,1003.49726050377,2209.64966968059,0
"2",0,0,0,0,0,3244.50532578339,0,0,0,0,0,0,0,2047.53542537617,0,0,0,432.025757346828,161.092829099655,0,0,1446.66622665783,0,0,1028.29397735116,643.443159682855,0,0,839.182708153842,0,3514.00402436993
"3",4609.22028102181,480.340264187182,0,0,0,562.606424180865,0,1044.06763789395,0,1353.11205847787,0,0,0,699.325534193307,0,0,0,0,1448.89309701281,0,0,0,978.623896161182,0,2654.01155299725,0,0,0,0,0,605.4372120107
"4",0,0,193.635364219998,0,0,2364.64866659473,0,412.055382821227,1276.44748040098,0,0,0,0,0,136.730951701539,0,838.712184242947,0,0,0,0,314.830077122426,379.984055135252,0,0,0,0,0,0,0,3598.48153081069
"5",0,0,0,2097.46545981337,0,0,0,0,0,0,0,0,164.535262680502,0,0,1326.28816413359,0,0,1093.86788983814,0,0,0,2586.56504284265,431.592134430173,0,285.447633272526,383.429776100912,0,0,0,0
"6",0,93.9875708758214,0,0,0,0,0,0,0,0,0,0,0,261.45873227255,0,0,0,2220.89408705069,369.129791335522,5307.94636513116,0,123.872948395265,499.69765477152,0,0,0,0,0,996.142521399211,0,0
"7",0,69.3750899876094,0,2667.81725884844,0,497.725425211747,0,482.964406596786,228.721241115163,0,0,596.493762464501,384.878814796301,0,587.717894172738,0,0,0,0,697.790564558715,1045.17043556004,0,0,0,0,2495.01548425014,0,1396.37648162657,981.081467222386,1439.83142825028,0
"8",0,669.027374249928,0,0,0,0,2759.85670559164,0,230.45472583403,0,0,0,0,0,0,0,0,338.226130885438,0,0,730.047785916293,0,846.080471400703,0,0,0,0,119.581918187626,373.694324272237,894.263826331097,5382.80610832137
"9",0,1477.3058136302,197.139792053503,1090.35347969899,656.929516640041,0,0,0,0,788.277636465618,2571.19864679235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.212927561828,528.654601900834,0,0,0,625.823165405049
"10",2636.15675316625,0,0,0,171.318928517075,0,0,0,0,0,1398.80840341486,0,1666.94478670775,0,3365.21376617043,1503.38402083253,0,0,0,0,0,0,187.46684866855,0,0,0,701.406057437721,0,322.362651559343,0,0
"11",0,985.897428822673,4035.7660508773,845.03440144147,0,2157.29654392536,0,127.417957379657,1155.9720898063,0,0,0,0,0,1106.61688013584,0,1772.86106937393,0,0,0,0,0,0,0,0,0,0,1313.00985927533,0,994.061777036863,0
"12",236.338610416763,0,0,0,0,0,0,0,0,1194.50683072716,180.81041215386,0,0,0,0,0,982.729871721688,1505.28621288352,0,1385.76481816273,137.289188856661,3424.2846342825,131.373819703868,0,0,0,245.104020945964,0,0,136.494604219101,2294.65306342489
"13",0,283.00440581697,319.426311511484,0,0,0,0,0,0,0,83.7560225735385,699.815500293434,0,0,0,0,561.824674829123,317.641688543517,0,0,0,0,0,0,0,0,1702.01540009855,0,552.820214412252,0,0
"14",0,93.2231830502514,0,0,0,0,0,0,530.771674529959,879.731411912054,0,0,0,0,327.193119698491,0,0,0,352.977558786028,0,0,0,0,1284.14038522117,1213.76199117345,582.735428725376,0,4199.65004375099,1481.86251840354,0,0
"15",0,165.621692865532,0,0,28.7095232807036,0,0,0,0,0,0,0,0,0,0,0,368.33571465704,0,1819.19256783227,0,222.654555752979,1704.36116667029,1350.65471922658,99.8606176780653,0,0,586.95546027623,0,0,0,5706.16671883201
"16",0,0,141.26831632114,665.460744204313,0,0,0,0,0,2076.44990041105,0,0,0,322.888900637717,0,0,0,0,1796.55460447736,0,169.895901332215,0,0,2272.21800001633,0,0,0,0,0,985.538380223432,4302.68863743848
"17",0,0,596.201447003399,0,0,0,1250.16261674206,0,581.096821143654,1065.22319902819,452.108772594416,0,0,2015.1845308627,0,0,0,0,78.7916173267947,1565.52184258355,0,0,0,0,0,0,0,158.666279787252,374.237576859326,0,0
"18",0,0,0,643.122171294405,886.595951092899,54.4933049971287,0,302.734566081307,848.521396448906,0,0,1941.06009997938,0,0,0,511.601563759919,0,0,0,0,0,0,0,0,0,3041.21305007349,1279.0964487568,0,0,0,0
"19",0,104.842746980707,0,0,1673.36158562761,0,1587.53602316842,0,0,0,0,0,0,0,0,1094.66219042955,0,0,0,0,0,353.055719596707,1186.55706746054,0,0,245.051047769988,2021.96194960707,0,0,1609.0304651533,1546.70737157257
"20",0,0,0,115.038570774238,0,187.442685170006,2577.97341671596,0,0,0,534.900341217246,1825.45186042448,0,498.538117342334,0,867.489802599941,0,1298.25840600401,0,0,0,1535.9300292062,0,0,868.496226952953,0,0,0,0,0,337.115907810361
"21",0,0,0,0,0,89.2694692670573,673.26674929155,4291.09031709061,607.430826951302,63.2126504024034,0,243.513021258395,0,2115.29599554638,0,0,0,0,1650.81095953676,0,0,0,0,0,0,353.703966934151,0,0,0,0,1845.59006249733
"22",172.667756463773,0,0,0,0,0,0,0,0,1245.31926100627,1008.59188677353,103.756736579992,3931.39758977606,0,0,0,0,710.948043941629,0,381.17340126681,1993.34679867818,0,0,0,0,0,0,339.885252018315,395.61656369672,0,0
"23",0,0,790.451184044732,0,0,0,461.214061478803,0,3319.74575677186,589.742143613169,0,0,0,455.953739086906,225.553526893537,184.652235870726,0,124.755476396193,0,0,0,0,0,69.9713165693422,3467.47885503791,705.116603077577,541.829865998964,1344.55522820638,0,0,0
"24",203.145697349163,0,0,0,1041.35104070335,0,530.851360595599,1428.6988408803,0,0,0,0,0,0,0,1645.21072104615,0,0,0,0,1482.83434225807,0,0,0,495.587102037559,905.002157267057,0,0,0,0,1794.34922891947
"25",521.226439075066,0,2086.65690257792,0,0,0,0,0,0,0,1972.42663890017,1422.92528687511,0,0,0,0,0,0,0,0,0,0,0,285.248605842425,0,0,282.897533270696,0,1339.96374184409,0,962.04118795093
"26",0,0,0,0,0,0,0,0,0,0,694.369374005101,0,2749.86728125806,597.377943293914,0,0,2257.67950007262,592.76911100504,0,193.528732139428,0,0,872.672268745307,3214.89219559334,0,0,0,0,0,0,0
"27",725.765373392351,2297.17761649057,275.157462619786,0,526.831303800811,0,0,1003.34011816376,0,0,0,0,0,273.709506726047,1710.3257164115,848.989141481791,0,0,0,0,0,697.485650527217,0,0,0,273.948255793679,0,0,0,0,326.868877812356
"28",0,0,0,0,626.524158189866,0,0,0,0,0,0,1317.28089076703,0,0,0,0,0,0,0,0,0,0,0,1835.72966907885,0,0,0,0,1164.86007177073,636.224941757597,2178.35382279995
"29",0,2284.8895058178,0,1101.81109526584,4028.85058563215,0,0,0,821.241564320077,0,0,73.8907982411795,0,0,1887.528000408,0,2403.11275140937,0,0,21.8702265188997,302.37807871845,0,0,0,0,0,0,561.864842732139,0,237.479693323513,0
"30",0,0,431.554525600666,0,0,0,0,2.93179230223586,0,0,0,0,0,0,0,0,0,2388.47373184038,0,0,3178.20465137135,0,0,0,0,0,934.990035436959,0,0,0,1599.04142950178
"31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
