"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31"
"1",0,32.4837826976322,0,0,0,0,1128.7174806244,729.166863902024,399.681209638965,437.164987530415,0,0,0,0,255.999198262754,1316.22382677612,781.774527531745,220.925495881147,1092.70146114099,1718.34854982804,199.943704702686,0,0,0,0,0,0,0,343.975180665076,477.692649746552,96.8479032624662
"2",0,0,651.808211633847,0,363.371864116349,123.05168725607,0,0,1138.39156153934,0,2103.17718448839,416.190438558004,522.199734622246,508.176708598719,0,46.4809606311352,949.925320277265,0,0,398.497934808067,140.579582219386,606.9148746314,479.031110318755,1793.28573422953,0,1899.69535045186,0,885.011521870788,0,0,330.959653570464
"3",0,819.175558182177,0,0,0,721.181463281367,787.661203301103,149.246525323392,0,0,369.340312521967,1619.35990835425,3275.27819017194,0,0,0,0,0,0,442.93340149722,3983.45435854891,0,0,0,0,283.494894878508,0,322.39650690862,395.280184522783,259.231338020431,1007.60411262424
"4",957.393020527569,2668.03638382373,0,0,0,1462.0984890203,225.970048510239,0,0,0,0,985.724018428796,217.957418775419,14.0153479392854,567.789451413843,16.880513978553,0,0,148.526754758935,0,0,0,510.420109988971,857.710179281216,0,0,183.504807913477,0,519.29198760855,23.1515716014197,157.0555894795
"5",0,0,278.493787438316,261.069886653137,0,0,284.692164986806,0,0,263.744219990262,0,324.69042805983,290.283891681967,0,358.777590291133,0,1720.7704953924,0,22.3338845275555,727.411014518699,0,0,847.545270306381,560.12989769113,68.5060647986295,0,223.63596379851,0,0,0,2137.10680297706
"6",0,0,286.934708681348,781.671810955358,0,0,0,0,1607.65025960452,573.073461952385,1006.00307249734,0,0,0,808.28652700734,527.936683211635,0,572.366835904196,0,689.707206007564,0,0,71.9575880932403,0,0,28.0997431904231,0,0,1123.85589346635,0,1795.58588065978
"7",683.417067224547,1761.86763009413,0,0,793.724923163901,0,0,0,618.225152665331,205.485917755977,0,0,0,0,0,873.539706420784,0,68.2391156204978,0,608.565525071305,0,0,873.218297890333,0,1113.81778810255,948.995026007863,0,0,0,0,5021.86360464433
"8",419.626270639757,0,0,0,2516.85812942533,2103.6817284536,253.888404661602,0,544.482226599755,57.3646681126314,0,1141.66648238285,0,1166.23380355799,1087.31045958647,0,0,463.758493473186,0,0,0,0,138.089504814161,0,0,54.3924233465098,66.3507867287771,535.615063556334,0,42.5810889578856,1752.13983669344
"9",90.7262092373725,0,434.949367440893,0,0,0,0,0,0,291.367364676428,82.0259514958031,180.430977387235,0,516.808226844459,0,0,382.357488720263,371.406279037919,3077.91897601211,1029.66843779736,0,1580.75726698746,0,89.4790345110181,0,0,0,0,0,0,0
"10",527.750860257258,193.281658425027,0,447.070163518676,0,20.0370470100463,0,0,0,0,0,0,1023.19705153058,3982.40167950523,0,426.327837199861,0,338.471522248106,248.451366517515,0,323.508366644495,0,799.046252194378,1229.11996837355,0,3.6131270155409,0,0,1023.67308576987,462.782551404901,904.329678859334
