"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31"
"1",0,0,0,0,0,0,0,0,1550.93790647973,0,178.556338641496,2810.08884939389,0,0,0,1221.31180842004,450.440276041055,122.626834685863,0,0,0,0,0,0,0,717.274068095502,0,0,1011.7336764875,1168.67706394592,0
"2",1388.99005928087,0,386.910015165155,997.250616492445,0,0,1858.03086757721,1248.12374025797,0,670.860847214965,493.274104392959,0,326.53824227022,0,0,0,1081.23810361375,50.5287215684027,1087.72510588074,0,1172.79403403318,1091.9734412871,0,0,0,607.742223521311,0,618.872386396748,0,0,275.896924868609
"3",281.485443759135,131.088377805024,0,0,0,0,0,90.7484909412622,0,0,0,0,341.129451038933,0,3248.42335827665,0,194.120139595247,0,1686.87745027076,0,999.971208055393,1371.40488704296,1096.50811457275,0,0,0,434.236660904483,738.509769511472,493.709664721582,3229.35916152996,98.0657801113295
"4",409.913322493391,0,0,0,0,0,0,0,0,0,1265.35212889718,112.564326172388,1664.59011492743,0,557.328355717623,0,0,314.624363911555,521.611690791707,0,0,0,0,1031.72490564952,0,80.4510429547803,1001.35585793411,0,0,0,2556.00958360013
"5",0,0,2225.9357107631,0,0,0,0,675.817207682704,23.876398334226,0,0,700.746451934907,32.3469053836954,891.367861540187,663.363482736338,0,323.572091858247,1296.25032346117,14.9383041112838,0,0,0,0,0,0,472.106962798546,432.422654096675,144.247508654982,211.528789693769,0,260.670710061991
"6",78.533257752602,2332.96471384445,0,0,1063.6559276591,0,0,940.037089941816,81.1527196236316,1015.62436004084,0,0,60.1354511662329,0,861.761848851429,0,961.115137364638,0,0,0,0,950.590673004308,198.87066062557,0,0,0,0,0,118.055448266687,0,1210.6323830902
"7",38.6608564392932,7.09180999950137,0,0,799.443795684726,0,0,796.551778313076,67.7681836220909,0,0,0,0,0,348.512594628765,0,686.72992441915,152.272095395344,3064.17692206648,0,1105.21349933049,0,4174.15105121878,0,0,1151.27682174915,0,636.161736649694,0,0,542.948685145015
"8",0,1159.75993330441,53.154779681925,0,0,0,365.013814981095,0,4973.90650602573,0,0,826.381678738194,0,317.972903531304,0,0,1075.83764905776,328.718678734117,0,744.776081954222,1666.78588281763,0,0,0,753.664178880015,78.0672832838981,0,0,0,0,0
"9",569.639995034386,0,1193.17179363096,0,0,0,0,0,0,0,573.09569777866,0,0,0,0,3156.58872775818,0,323.93774080111,0,0,0,1139.45614170733,0,1172.0054834377,0,0,0,0,0,0,0
"10",394.729362736051,529.148343088019,964.783174231294,533.308810836493,466.072824295796,0,1282.11072103008,0,0,0,1172.89714556608,995.157034956726,0,0,0,0,743.898427642036,710.909638689334,0,287.33958285061,606.183125261065,983.406338622332,0,0,0,0,0,512.013567010529,1563.42684615288,0,207.677273505048
"11",0,197.575588518564,1004.27608346244,0,1229.19607524643,0,1311.84100263981,619.034257668556,0,372.072418508366,0,0,0,343.948220216035,299.701380397778,995.865713158439,0,0,100.750386668654,0,282.467346917586,0,0,371.816088893475,0,942.609389870524,832.800006631678,1398.19758308227,0,1122.60297839693,3069.17953779722
"12",0,0,334.298858611334,1830.35361285359,0,1175.51915846481,1125.14237378104,845.900579309009,191.041886530988,1383.77260294919,1133.7928620386,0,0,0,0,37.8777311651507,0,89.4151707628843,654.842382382229,41.00715243045,0,1039.7251309109,0,0,1449.28561775526,0,217.192199867403,0,0,305.46876768577,0
"13",642.614893025272,0,0,0,0,0,0,0,1520.85956742281,173.563841662865,0,0,0,0,0,0,454.180893846317,0,10.4579141638624,0,0,200.730667316564,0,0,0,0,115.343912237386,0,1402.55252840378,0,0
"14",0,769.01925439389,0,0,0,0,320.097931275997,0,0,855.819871401938,63.0628201207438,312.225017089506,0,0,0,0,0,0,704.374757123892,0,448.949048553966,1898.3863752469,543.446847046392,1041.88611440475,169.151005544598,0,0,0,390.269659106138,0,3429.35861394253
"15",0,0,267.187651343865,0,0,233.100014925781,0,0,774.667537188628,0,110.83252973026,710.384499315468,292.627767390708,297.996815377079,0,0,1401.46295696122,0,356.392690982475,0,109.964604117904,0,0,784.017692879654,148.624377295304,0,0,0,618.108675951152,0,5947.14492361189
