"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31"
"1",0,31339.7243249537,0,3074.02069382967,1282.87414305944,401.142981024239,1992.29040226723,4667.79462425759,2583.34020771339,949.177621399775,3585.73642918829,525.352703854408,0,571.827959882678,323.797610274188,0,1294.14440888965,0,1223.87806574063,0,0,804.474521259589,0,0,266.042679728008,27.5438420280163,1924.62996700325,1777.32913107861,1977.54463231544,2884.51919151815,0
"2",37792.4008849997,0,4754.3487995214,18413.2357984752,1647.22210725802,4189.73546238359,1073.87250135764,96.087988137177,0,710.490596266684,895.400607345398,1500.14021401678,411.959193786112,0,1362.47329041044,58.3520562666133,1523.69396696403,0,543.287791408856,116.366886687243,0,4989.79139465778,2513.12207056206,5523.79080379734,2241.8332076415,1361.87993711556,1040.32900826774,2145.31179633628,3531.39873907918,0,0
"3",2638.21307076024,8745.04014088223,0,0,632.556098268234,0,1561.19692940861,557.656142676556,1404.17583744481,0,0,403.123877698111,97.9690547888706,3759.49864316524,500.480416534674,808.59646501054,1008.22775364333,998.5240309375,1347.8267997844,125.988987143745,176.787080140599,364.463721503694,490.754938193165,0,0,0,1968.70744100905,0,3081.61040909793,0,0
"4",2481.2444018748,18374.8447865371,1814.02088273217,0,4807.73001326722,1101.94657922758,6570.12197755098,2808.43229078385,206.195568509519,1345.90384253769,1521.05737177535,102.715081021874,0,453.05228965044,0,942.215280905038,3123.78334038982,0,761.968436165763,135.435312409315,225.608111519407,0,2503.22158839266,426.397286477249,2239.87840938195,2531.33601349719,462.616949748848,1060.80689884067,1112.91659161765,1295.8999582823,0
"5",2673.44237155189,3339.93422545775,83.0811645212164,2135.17542666631,0,0,0,1646.48559964726,0,27.1170390870684,1550.75608899412,639.81271555593,0,421.224033453305,0,0,0,0,1927.12841586252,0,1056.28629073936,0,1889.18123333712,0,1731.84483890526,0,3791.06928687731,1249.86616009979,0,214.660522437163,0
"6",135.00485405524,680.696488245593,0,220.908193143756,0,0,0,0,2713.42392555369,0,508.253069397499,0,0,0,597.13461167034,0,68.2668422863801,429.067961554,111.180561124306,0,0,238.596242141595,0,643.93234198666,4.49260632100129,0,2288.28851452741,0,1768.99215747619,0,0
"7",3276.06587057434,414.515697571206,4628.68235260821,127.020268810668,0,733.486366358732,0,0,0,0,0,0,635.157310163742,87.8162718869141,7.25911176321375,0,1017.46902342733,90.905670426698,0,1626.9672299203,0,2364.16578740978,55.7897164271602,0,0,445.944990691754,0,321.694539065351,0,10.1804656086863,0
"8",2101.01009553206,1297.53158550885,1714.30818430273,0,765.552054211959,1170.04043392433,1419.50531220846,0,2205.76754044862,209.214725264608,0,0,0,0,0,0,5849.23529283202,0,0,480.546324868986,1087.16524104309,334.112757501023,523.83459634526,0,0,0,0,0,0,18.2638550174652,0
"9",1225.67564594926,0,0,4491.23154779822,644.071913037608,0,0,0,0,0,0,497.803259855433,0,2395.36914530728,0,286.330194203676,0,0,0,151.121321266889,681.132057731859,1459.77679361525,0,245.597641940496,0,0,667.246656774904,170.262249309656,0,981.904423411341,0
"10",261.510534693137,6048.69720576068,520.338045861116,40.4924244256517,1580.28463928713,1908.1470198955,0,0,43.7526466767481,0,426.443981052043,0,312.436903925036,0,0,1488.03702299786,0,0,0,937.465886899991,0,265.907381201905,0,0,824.552307709547,0,0,308.464215201645,0,0,0
